$0,$1,$2,$3,$4,$5,$6,$7,$8,$<0,$<1,$<2,$<3
0.199904524891,1.25106392404,2.58478145592,0.790781039414,91.8201517141,3.37141573918,1.82931718194,1.31930750068,12.6641531869,276.587,0.917,0.87,0.217
0.105925555165,1.1165210023,5.47114380575,0.831887246248,91.8480087207,6.12215548626,0.0670487093239,3.45852151863,18.1099090726,389.191,0.899,0.913,0.3
0.120750338177,1.00480830818,5.84232704434,0.629780516429,90.6167324351,5.51641289544,0.592805850943,4.37577902039,17.7415767198,370.425,0.89,0.909,0.444
0.195570550767,1.10594695031,6.58144093051,0.741063861643,80.6505900918,6.24117667794,1.53631971535,0.712156483915,19.5889190249,893.535,0.923,0.968,0.118
0.186392701541,1.05376363866,3.50838808577,0.858759753965,94.9981187382,2.51545911787,1.39161260568,1.83954511055,16.8787536801,449.671,0.964,0.919,0.32
0.106095162028,1.00407615712,3.20952390321,0.718021753067,86.8627762154,3.65136768646,0.546874011857,3.97918033984,19.3341240901,195.765,0.954,0.818,0.182
0.178523800302,1.11414190125,3.2823605893,0.683388664121,98.1118616622,1.0867130553,1.93478706848,4.34328374966,15.7183798273,378.078,0.972,1.0,0.381
0.10997312361,0.999297658347,3.37532311848,0.673153734631,85.7317122548,5.4909296405,1.28844325512,3.87304200426,19.735643701,448.477,0.972,0.862,0.038
0.124208255385,1.22737900122,3.10570811592,0.840204868751,89.3173495747,8.30656765403,1.25399783824,1.9157174199,19.5331353984,374.098,0.931,0.774,0.077
0.113286662725,1.22818950534,7.36465726076,0.668584746594,98.2965798286,3.90439092085,0.0959938114873,3.45360813063,17.9164601878,696.301,0.954,0.8,0.385
0.111156955187,0.980612528236,5.06154912111,0.708026398133,94.3727085631,2.49520039282,0.469856827303,3.48580142817,15.3419369166,208.488,0.983,0.9,0.25
0.128952855233,0.935038495607,2.35180467174,0.703350230064,97.2233286119,2.16678433463,1.20485466231,3.71047267442,14.644487716,197.68,0.982,0.911,0.068
0.157997839643,0.850818590142,7.4316419013,0.850339188411,87.6375981659,9.56671168546,0.594881057905,1.26072610534,13.134985491,373.256,0.851,0.462,0.0
0.154169291807,1.0167418971,2.60638401716,0.614780306868,91.568120629,2.52668476017,1.78689435352,1.60937086218,10.2129708293,196.965,0.979,0.682,0.0
0.124087159181,1.12381683181,3.69049714093,0.606383553729,91.2230135789,5.20793106156,0.726640020026,2.65520105824,13.5674974092,312.864,0.932,0.917,0.542
0.166217505243,0.923909219834,7.95356503275,0.721447996388,97.9393890006,2.65866209452,1.2374063617,4.72688849761,18.5876211947,741.13,0.934,0.938,0.524
0.151098779405,1.09943354961,2.94630066705,0.688441099873,97.8306880332,8.59564967464,0.79292549049,3.83637350175,12.0802304181,215.003,0.891,0.889,0.111
